year,agency_code,ach_score,eg_score,books,media_school,devices,device_access,act_per1000,bha_per1000,total_funds,total_ppe,he_pct,music_cat,theatre_cat,poverty,number_of_teachers,pct_met
2019,340494,74.7,81.4,20.42,2003,1.03,Yes,1.6502,0,3547256,5853.56,0.174999997,Y,N,LOW,44,0
2019,340495,83.6,100,7.54,2003,1.17,No,6.4741,8.466,9372358,4667.51,0.336538464,Y,Y,LOW,110,10.5
2019,340496,68.5,82.3,5.01,2000,1.16,No,10.0236,11.792,8243762,4860.71,0.288659781,Y,Y,NEITHER,108,19
2019,340504,52.4,65.2,21.36,2000,1.29,No,0,9.217,4072603,6255.92,0.148936167,Y,N,NEITHER,49,33.3
2019,340508,63.5,88.6,15.96,2002,1.1,Yes,0,3.021,4183825,6319.98,0.311111122,Y,N,NEITHER,51,13.3
2019,340512,87.7,81.8,15.08,2002,0.95,Yes,1.4837,0,4439852,6587.32,0.361702114,Y,N,LOW,51,40
2019,340514,36.7,74.3,19.61,2010,0.94,No,0,0,3646704,5862.87,0.022222223,Y,N,NEITHER,51,0
2019,340516,54,81.7,6.52,2003,1.13,No,11.9966,3.428,5369365,4601,0.032786883,Y,N,NEITHER,70,47.1
2019,340520,55.8,87.4,25.31,1997,0.83,Yes,0,35.197,3805797,7879.5,0.195121944,Y,N,HIGH,44,73.3
2019,340528,83,73.9,13.51,2005,1.32,Yes,0,0,3545199,5663.26,0,Y,N,LOW,43,33.3
2019,340530,47.8,75.8,15.93,2004,0.94,Yes,0,12.839,4227793,6031.09,0.217391297,Y,N,HIGH,53,23.1
2019,340531,0,0,0,0,0.51,No,,,1032292,54331.18,0.1875,Y,N,HIGH,18,
2019,340532,51.2,70.5,27.49,2002,0.78,Yes,11.0906,3.697,3434023,6347.55,0,Y,N,NEITHER,45,6.7
2019,340536,82.9,86.7,17.13,2003,1.98,Yes,0,4.92,4162567,5120.01,0.269230783,Y,N,LOW,53,7.7
2019,340540,52.2,66.5,17.66,2003,1.31,Yes,4.1209,0,4104273,5637.74,0.208333328,Y,N,NEITHER,54,15.4
2019,340542,61.4,68.8,27.43,2006,0.62,No,5.7554,12.95,4439103,6387.2,0.159090906,Y,Y,NEITHER,58,8.3
2019,340544,51.9,91.1,21.41,2006,0.76,No,12.7479,4.249,4083122,5783.46,0.083333336,Y,N,NEITHER,54,56.3
2019,340548,45.8,77.2,25.51,2003,1.1,Yes,0,1.408,4256619,5995.24,0.15384616,Y,N,NEITHER,58,13.3
2019,340556,79.9,79.9,4.9,1990,1.49,No,4.2808,0.856,10755620,4604.29,0.264462799,Y,Y,LOW,138,36.8
2019,340560,88.2,71.8,15.76,2005,0.88,Yes,1.6722,0,3389241,5667.63,0.32432431,Y,N,LOW,39,20
2019,340564,48.9,83.1,16.63,2002,0.8,No,25.3566,12.678,3810494,6038.82,0.071428575,Y,N,HIGH,48,47.4
2019,340568,31.8,69.2,13.51,2002,0.55,Yes,16.4835,27.473,3182491,8743.11,0.14705883,Y,N,HIGH,40,11.8
2019,34B000,51.7,86.8,,2019,2.4,No,0,0,,,0.28125,Y,N,NEITHER,49,0
2019,34D000,30.4,60.6,6.01,2006,4.16,Yes,0,0,,,0,Y,Y,HIGH,25,9.1
2019,34F000,49.8,64.5,,3,2.7,No,0,7.463,,,0,Y,N,HIGH,44,33.3
2019,34G000,72.5,89.4,38.39,2000,3.47,Yes,0,3.839,,,,Y,N,LOW,42,10
2019,34H000,85.8,65,0.31,0,8.96,Yes,1.2407,2.481,,,0.40476191,Y,Y,LOW,57,10
2019,34Z000,28.9,84.4,0,0,,0,0,18.116,,,,Y,N,NEITHER,26,
2019,350304,64.1,86.5,23.08,1995,1.03,Yes,0,7.018,3139826,5508.47,0.236842111,Y,N,NEITHER,48,6.7
2019,350308,68.2,85.7,5.47,2004,1.06,Yes,18.1378,4.837,4177060,5050.86,0.196078435,Y,N,NEITHER,54,25
2019,350310,59.6,57.4,14.37,2000,0.81,Yes,13.6571,4.552,3059703,4642.95,0.030303031,Y,N,NEITHER,42,42.9
2019,350312,56.8,69.7,15.1,1998,0.82,Yes,1.6,35.2,3040717,4865.15,0.25,Y,N,NEITHER,49,0
2019,350316,69.4,84.2,25.59,1999,1.6,Yes,1.9268,9.634,2784942,5365.98,0.151515156,Y,N,NEITHER,38,13.3
2019,350317,89,81.5,,2009,0.79,Yes,0,0,647103,3516.87,0.166666672,Y,N,NEITHER,7,0
2019,350318,48.8,78.2,43.16,1995,1.11,Yes,11.6009,44.084,2669130,6192.88,0.15384616,Y,N,NEITHER,38,0
2019,350321,68.1,77.6,9.95,2001,2.37,Yes,10.1946,0.927,5068126,4697.06,0.235294119,Y,Y,NEITHER,64,60
2019,350324,50.1,83.9,17.81,2007,0.65,Yes,0,8.85,1593947,7052.87,0.200000003,Y,Y,NEITHER,23,70
2019,350330,59.5,77.2,26.6,2000,0.94,Yes,10.6383,10.638,1874174,6646.01,0.095238097,Y,N,NEITHER,22,12.5
2019,350331,68.1,92.1,35.4,2001,1.15,Yes,2.4752,0,2586228,6401.56,0.413793117,Y,N,NEITHER,34,50
2019,350332,51.7,77.8,37.39,1996,1.28,Yes,26.7261,6.682,2664634,5934.6,0,Y,N,NEITHER,38,7.7
2019,350336,65.7,59.1,15.17,1999,0.73,Yes,36.6089,36.609,3411287,6572.81,0.219512194,Y,N,NEITHER,46,66.7
2019,350338,56.1,64.2,17.6,2001,0.77,Yes,15.66,22.371,2462213,5508.31,0.13333334,Y,N,NEITHER,33,21.4
2019,350339,52.8,80.9,30.97,1996,1.3,Yes,4.662,48.951,2305976,5375.24,0.15384616,Y,N,NEITHER,33,0
2019,350340,70.4,82.1,26.87,1996,1.04,Yes,4.8662,4.866,2218342,5397.43,0,Y,N,NEITHER,30,0
2019,35A000,58.3,76.8,0,0,,0,27.5591,3.937,,,0.307692319,Y,N,LOW,20,16.7
2019,35B000,56.9,72.9,0,0,,0,0,0,,,,Y,N,LOW,28,0
2019,360310,64.4,90.9,7.62,1999,0.57,No,9.5618,11.952,6269439,4995.57,0.189873412,Y,Y,NEITHER,84,21.1
2019,360320,78.4,92.8,11.91,2001,0.69,Yes,0,2.782,3148629,4379.18,0.342105269,Y,N,LOW,41,20
2019,360324,74.1,88.4,12.94,2004,0.63,Yes,0,141.044,3021623,4261.81,0.216216222,Y,N,LOW,41,50
2019,360332,35.7,65.1,16.77,2006,0.67,Yes,0,18.307,2126739,4866.68,0.083333336,Y,N,HIGH,30,0
2019,360336,49.6,54.1,11.79,1994,0.58,No,6.7002,0,3274765,5485.37,0.323529422,Y,N,NEITHER,43,25
2019,360337,97.7,95.7,0,0,0.58,Yes,0,0,964020,4119.75,0.600000024,N,N,NEITHER,11,80
2019,360338,0,0,16.71,2005,0.71,No,0,13.043,2413499,5246.74,0.290322572,Y,N,HIGH,34,
2019,360339,55,57.9,28.32,2002,0.53,Yes,0,0,1111210,5291.48,0.200000003,Y,N,NEITHER,16,0
2019,360340,46.4,60,12.53,2005,0.71,Yes,0,3.546,2960666,5249.41,0.125,Y,N,HIGH,43,0
2019,360344,60.3,69.3,14.16,2005,0.75,No,0,10.219,3560821,5198.28,0.209302321,Y,N,HIGH,47,33.3
2019,360348,60.6,80.7,14.92,2004,0.63,Yes,0,0,2077108,6594,0.291666657,Y,N,NEITHER,31,42.9
2019,360352,49,81.9,32.02,2001,0.59,Yes,0,9.828,2486968,6110.49,0.466666669,Y,N,HIGH,36,0
2019,360360,75.8,82.3,13.51,2000,0.57,Yes,2.0121,24.145,3244689,6528.55,0.485714287,Y,Y,NEITHER,39,55.6
2019,360364,78.5,81.5,20.32,2004,0.61,Yes,0,2.558,2568008,6567.8,0.333333343,Y,N,NEITHER,30,66.7
2019,360372,0,0,45.17,2008,0.49,Yes,0,126.506,1992412,12002.49,0.047619049,Y,N,HIGH,25,0
2019,360376,56.4,80,21.57,2004,0.62,Yes,0,2.421,2390398,5787.89,0.321428567,Y,N,NEITHER,32,0
2019,360378,73.5,92.4,8.59,2009,0.68,No,0.9862,8.876,5171236,5099.84,0.533333361,Y,Y,NEITHER,64,40
2019,360380,81.4,94.3,13.35,2005,0.66,Yes,4.884,28.083,3727694,4551.52,0.395348847,Y,N,LOW,47,68.8
2019,360390,73.7,92.3,12.95,1998,0.69,Yes,2.3641,5.91,4987930,5895.9,0.357142866,Y,Y,NEITHER,63,50
2019,360392,42.6,79.5,21.24,2006,0.7,Yes,0,9.132,2397051,5472.72,0.239999995,Y,N,HIGH,32,26.7
2019,360394,0,0,5.23,2006,1.04,No,0,0,3024110,19765.44,0.416666657,Y,N,NEITHER,28,0
2019,360396,75.5,88.6,12.66,1998,0.68,Yes,5.3286,17.762,5560434,4938.22,0.254237294,Y,Y,LOW,71,25
2019,360400,55.6,91.5,10.9,2010,0.67,No,0,15.679,3222107,5613.43,0.307692319,Y,N,HIGH,41,13.3
2019,360408,46,64.8,15.22,2003,0.63,Yes,2.8777,90.647,3276124,4713.85,0.200000003,Y,N,HIGH,47,0
2019,360418,99.5,99.1,11.53,2003,0.58,No,3.69,7.38,3196427,5897.47,0.729729712,Y,Y,LOW,42,42.9
2019,360420,81,80.1,19.9,2007,0.6,Yes,0,0,1866548,5394.65,0.461538464,Y,N,LOW,27,0
2019,360426,58.4,88.3,9.54,2003,0.72,Yes,0,42.66,3597912,4514.32,0.279069781,Y,N,NEITHER,44,35.3
2019,360428,53.8,80.4,7.57,2001,0.53,Yes,5.8027,13.54,5880677,5687.31,0.112676054,Y,Y,NEITHER,78,33.3
2019,360430,0,0,19.19,2002,0.8,No,0,0,1780909,5192.16,0.315789461,Y,N,LOW,25,
2019,360431,58.5,71.5,18.79,2005,0.64,No,2.3923,40.67,2388125,5713.22,0.346153855,Y,N,NEITHER,31,20
2019,360432,54.8,67.1,12.94,2005,0.73,Yes,0,10.101,1950184,4924.71,0.142857149,Y,N,NEITHER,27,0
2019,360436,48.2,85.7,15.25,2003,0.63,No,12.7505,34.608,2927843,5333.05,0.333333343,Y,N,HIGH,40,50
2019,360438,34.9,76.6,20.42,2004,0.84,Yes,0,47.619,2453219,5841,0.264705896,Y,N,HIGH,37,6.7
2019,360440,53.4,66.8,13.54,2002,0.84,Yes,0,9.488,2718617,5158.67,0.161290318,Y,N,NEITHER,37,0
2019,360448,55.6,80.9,30.79,2004,0.37,Yes,0,0,1261918,7936.6,0.400000006,Y,N,NEITHER,19,16.7
2019,360456,64.3,84.7,12.63,2008,0.59,Yes,0,47.766,2991175,4608.9,0.297297299,Y,N,NEITHER,39,14.3
2019,360464,73.7,85.5,15.3,2005,0.77,Yes,0,0,2464505,5039.89,0.37931034,Y,N,LOW,33,0
2019,360468,52.6,82.9,16.97,2009,0.64,Yes,0,18.817,2273075,6110.42,0.333333343,Y,N,HIGH,31,23.1
2019,360470,63.6,58.6,15.33,2002,0.75,No,7.6923,5.769,5188891,4989.32,0.184615389,Y,Y,NEITHER,66,31.3
2019,360478,64.7,84.2,14.91,2001,0.67,Yes,0,9.901,2489198,4929.11,0.06666667,Y,N,NEITHER,41,10
2019,360480,50.8,55.8,10.11,2010,0.6,Yes,0,11.173,4636877,5180.87,0.210526317,Y,N,HIGH,61,46.7
2019,360482,64.6,89.6,15.79,2002,0.73,Yes,0,0,3096051,5117.44,0.263157904,Y,N,NEITHER,41,0
2019,360488,62.9,85.8,15.72,2001,0.66,Yes,0,2.445,2168823,5302.75,0.319999993,Y,N,NEITHER,30,0
2019,360490,45.2,77.8,19.34,2001,0.57,Yes,0,55.646,3038648,4973.24,0.184210524,Y,N,NEITHER,41,6.7
2019,360492,35.8,61.7,20,2007,0.62,Yes,0,29.557,3443059,5653.63,0.121951222,Y,N,HIGH,48,6.7
2019,360494,79.1,90.4,10.61,1999,0.8,No,6.1475,8.197,5005600,5128.69,0.586206913,Y,N,LOW,63,33.3
2019,360498,52.5,98.7,12.49,2007,0.57,Yes,0,39.239,4183696,4974.67,0.413043469,Y,N,HIGH,55,64.7
2019,360499,0,0,22.44,2006,0.81,No,0,0,2424919,6108.11,0.46875,Y,N,NEITHER,34,
2019,360500,65.4,96.2,11.38,2012,0.63,Yes,0,9.188,3085724,4725.46,0.297297299,Y,N,NEITHER,41,75
2019,360504,52.2,82.9,23.57,2001,0.49,Yes,0,9.231,2206671,6789.76,0.266666681,Y,N,HIGH,31,0
2019,360510,77.5,93.3,22.83,2004,0.75,Yes,0,12.635,2816906,5084.67,0.272727281,Y,N,LOW,35,50
2019,360514,60,88.9,11.05,2004,0.73,No,3.0211,37.764,3018996,4560.42,0.307692319,Y,N,NEITHER,40,57.1
2019,360520,37,83.6,19.34,2008,0.6,Yes,0,30.521,2715301,4874.87,0,Y,N,HIGH,44,6.7
2019,360526,47.1,83.3,19.04,2007,0.58,Yes,0,18.041,2803880,7226.5,0.25,Y,N,HIGH,32,64.3
2019,360550,55.1,71.4,0,0,,No,,,203373,3128.83,,Y,N,LOW,4,
2019,36B000,76.4,86.9,7.63,2000,2.32,Yes,0,5.303,,,0.513513506,Y,Y,LOW,89,27.3
2019,36C000,80.6,86.3,9.52,0,5.1,No,0.6803,2.041,,,0.567901254,Y,Y,LOW,96,47.6
2019,370304,59.1,81.9,33.9,1998,0.99,No,0,16.064,1782231,7157.56,0.526315808,Y,N,NEITHER,19,0
2019,370308,58.8,67.1,31.98,1997,0.82,No,17.3267,47.03,2232147,5525.12,0.428571433,Y,N,NEITHER,30,20
2019,370312,67.8,62.1,19.65,1999,0.81,No,19.4805,12.987,3424412,7412.15,0.257142872,Y,Y,NEITHER,45,27.3
2019,370316,66.5,82.9,33.6,1999,1.41,No,0,0,1866708,6714.78,0.409090906,N,N,NEITHER,24,25
2019,370324,43,81.6,35.2,1999,0.9,No,0,8.889,1530721,6803.21,0.277777791,Y,N,NEITHER,18,0
2019,380306,57.8,81.1,23.27,1996,1.07,Yes,0,26.549,4193700,7422.48,0.333333343,Y,N,NEITHER,49,0
2019,380308,66,80.6,16.55,1996,0.52,Yes,5.7803,20.231,2993376,8651.38,0.375,Y,N,NEITHER,33,33.3
2019,380310,56.3,82.8,31.46,1996,0.31,Yes,32.967,65.934,1075509,5909.4,0.307692319,Y,N,NEITHER,13,0
2019,390309,45.5,60.3,15.23,2003,0.76,Yes,15.3173,48.14,2514116,5501.35,0.111111112,Y,N,NEITHER,34,20
2019,390311,44.3,58.4,27.73,1997,1,Yes,2.1786,6.536,2551896,5559.69,0.161290318,,,NEITHER,38,26.7
2019,390312,47.7,70.7,27.67,1998,0.82,No,2.7548,5.51,2217253,6108.14,0.333333343,N,N,HIGH,27,0
2019,390314,0,0,0,0,0.75,Yes,133.3333,66.667,662260,22075.37,0.333333343,N,N,NEITHER,12,100
2019,390316,46,79.3,41.24,1999,0.69,No,2.9412,5.882,2125448,6251.32,0.239999995,Y,N,NEITHER,29,27.3
2019,390320,60.6,57.1,10.13,2002,0.96,Yes,14.0845,36.972,2555055,4498.34,0.034482759,Y,N,NEITHER,40,7.1
2019,390321,48.9,71.8,0,0,0.83,Yes,0,0,420089,3281.96,0,Y,N,LOW,5,
2019,390322,59.4,91.6,12.43,2004,0.75,Yes,6.1256,4.594,3456262,5292.9,0.371428579,Y,N,NEITHER,42,50
2019,390323,95.9,92.5,0,0,0.93,Yes,0,0,802695,3840.65,0.875,,,NEITHER,8,100
2019,390324,50.4,74,29.78,1992,0.49,Yes,23.8095,19.481,3238466,7009.67,0.125,Y,N,NEITHER,34,20
2019,390331,45.7,57.1,21.36,1999,0.48,Yes,8.0972,0,1503643,6087.63,0.13333334,Y,N,NEITHER,20,10
2019,390333,68.1,86.2,43.73,2000,0.84,No,0,25.568,2197904,6244.05,0.319999993,Y,N,NEITHER,32,20
2019,390334,34.2,56.5,27.98,1996,0.86,Yes,19.9005,82.09,2148568,5344.7,0,Y,N,HIGH,33,8.3
2019,390336,62.3,65.5,7.16,1999,0.44,Yes,5.2632,0,1316076,6926.72,0,N,N,HIGH,17,33.3
2019,390352,64.9,81.3,13.83,1995,0.74,Yes,12.3457,6.859,3419279,4690.37,0.200000003,Y,N,LOW,40,15.4
2019,390360,50.4,68.7,39.07,1999,0.83,Yes,0,0,2165676,6205.38,0.130434781,Y,N,NEITHER,27,30
2019,390362,65.7,56.2,19.07,2005,0.53,No,9.5694,7.177,2337363,5591.78,0.03846154,Y,N,NEITHER,33,0
2019,390364,37.5,72.8,29.83,1998,0.77,No,0,2.227,2827558,6297.46,0.028571429,Y,N,HIGH,40,23.1
2019,390368,77,88.6,36.32,1998,1,No,0,0,1694544,5744.22,0.238095239,,,NEITHER,21,16.7
2019,390700,65.4,66.1,0,0,1.1,Yes,4.6729,4.673,831645,3886.2,0.111111112,N,N,LOW,12,33.3
2019,39A000,75.8,82.6,8.49,2002,2.77,No,2.8436,1.896,,,0.102941178,Y,Y,LOW,77,50
2019,39B000,72.9,52.7,0,0,3.62,No,0,32.258,,,0.222222224,Y,Y,LOW,29,60
2019,400308,56.7,91,35.06,1999,0.76,Yes,13.6799,2.736,4624070,6325.68,0.200000003,Y,N,NEITHER,59,25
2019,400312,40.4,59.4,27.43,2002,0.76,Yes,4.2313,0,3581874,5052.01,0.048780486,Y,N,NEITHER,46,73.3
2019,400315,89.6,93.2,0,0,0.88,Yes,6.7114,0,693517,4654.48,0.75,Y,N,LOW,8,50
2019,400318,50.1,83.4,31.14,2001,0.93,No,0,0,2471353,5455.53,0.148148149,Y,N,NEITHER,29,20
2019,400321,0,0,31.77,2002,0.98,No,0,0,3154752,8714.79,0.200000003,Y,N,NEITHER,32,0
2019,400332,41.1,66.6,20.22,2003,1.47,No,2.079,0,2946571,6125.93,0.314285725,Y,N,NEITHER,39,7.7
2019,410304,72.9,70.2,26.38,1995,2.51,No,1.9841,0,2992554,5937.61,0.24242425,Y,N,LOW,36,30
2019,410307,49.9,69.6,34.06,2003,1.02,Yes,0,2.577,2462352,6346.27,0.178571433,Y,N,NEITHER,32,18.2
2019,410310,44.8,76.3,21.75,2001,1.78,No,0,0,2813138,6364.57,0.28125,Y,N,NEITHER,37,20
2019,410311,63.3,83.6,26.12,2008,0.39,Yes,4.9383,0,2305247,5691.97,0.360000014,Y,N,LOW,27,16.7
2019,410313,49.3,73.1,16.92,2001,0.78,Yes,8.1633,4.082,3952549,5377.62,0.097560972,Y,N,NEITHER,51,36.8
2019,410316,43,59.1,23.8,2001,0.74,Yes,21.8281,2.729,3915669,5341.98,0.078947365,Y,N,NEITHER,61,33.3
2019,410319,56.2,70.7,14.62,2002,0.81,Yes,5.9084,1.477,5085710,7512.13,0.166666672,Y,Y,NEITHER,60,8.3
2019,410322,57.6,89.1,36.6,1998,2,No,0,0,2452159,5824.61,0.333333343,Y,N,NEITHER,31,6.7
2019,410325,46.4,62.5,17.6,2004,0.8,Yes,11.5321,24.712,3457136,5695.45,0.192307696,Y,N,NEITHER,45,40
2019,410326,88.3,85.1,2.03,2001,0.47,No,0,0,960822,8502.86,0,Y,N,LOW,13,
2019,410328,35.7,80.1,27.1,1998,1.13,No,4.2017,0,2842104,5970.81,0.033333335,Y,N,HIGH,41,7.7
2019,410331,33.4,73.8,41.45,1994,0.52,No,0,10.676,1964065,6989.56,0.400000006,Y,N,NEITHER,27,0
2019,410334,44.9,82.2,27.48,1999,1.14,No,0,0,3125859,6034.48,0.157894731,Y,N,NEITHER,40,30.8
2019,410337,82.4,83.5,53.89,2002,1.31,No,0,5.54,2256136,6249.69,0.363636375,Y,N,LOW,29,37.5
2019,410340,51.8,85.7,44.18,2004,2.01,No,0,0,2165943,5917.88,0.239999995,Y,N,NEITHER,30,8.3
2019,410341,99.8,81.3,26.48,2003,0.71,Yes,0,0,1285886,5291.72,0.285714299,N,N,LOW,16,25
2019,410343,70.7,82.4,30.93,1998,3.48,No,0,0,3281296,5487.12,0.263157904,Y,N,LOW,42,0
2019,410346,80.7,70.8,17.48,2001,1.5,No,0,0,3379549,5381.45,0.342105269,Y,N,LOW,43,23.1
2019,410349,29.1,62.2,19.46,2004,1.11,Yes,2.1552,43.103,3203830,6904.81,0.025641026,Y,N,HIGH,44,30.8
2019,410355,53.8,85,12.23,1996,1.73,No,34.5622,0.768,7889858,6059.8,0.139784947,Y,Y,NEITHER,101,6.7
2019,410358,60.2,71.9,12.08,2004,2.68,No,31.7712,0.794,6515411,5175.07,0.263157904,Y,Y,LOW,85,42.1
2019,410361,63,73.6,56.72,2002,1.33,No,4.6948,0,1937210,9094.89,0.222222224,Y,N,NEITHER,22,0
2019,410364,34.8,90.5,24.22,2003,1.67,No,0,0,2806051,6729.14,0.162162155,Y,N,HIGH,37,7.7
2019,410366,36.9,67,22.02,1998,2.34,No,3.4783,3.478,3875131,6739.36,0.25,Y,N,HIGH,51,15.4
2019,410367,35.9,57.4,27.32,2004,0.89,Yes,34.5781,6.916,4027969,5571.19,0.170212761,Y,N,NEITHER,59,11.8
2019,410370,70.8,72.6,20.64,2000,3.13,No,0,1.486,3638950,5407.06,0.268292695,Y,N,LOW,46,23.1
2019,410373,40.3,78,26.3,2001,0.79,Yes,0,2.89,2445444,7067.76,0.291666657,Y,N,NEITHER,31,23.1
2019,410376,45.9,85,54.03,1993,1.87,No,0,21.407,2065949,6317.89,0.13636364,Y,N,NEITHER,30,72.7
2019,410379,0,0,162.68,1998,4.07,No,,,3230671,56678.46,0.75,Y,N,NEITHER,25,
2019,410382,69.8,75.7,21.16,2002,2.18,No,0,0,2685327,5349.26,0.1875,Y,N,LOW,33,25
2019,410385,32.1,72.3,49.47,2001,1.33,No,0,0,1905399,8357.02,0.117647059,Y,N,HIGH,29,16.7
2019,410388,72,73,21.63,1997,1.54,No,5.7915,3.861,2765083,5338,0.090909094,Y,N,LOW,35,30
2019,410390,85.3,0,0,0,15.38,Yes,0,8.13,657986,5349.49,0,N,Y,LOW,9,100
2019,410391,58.6,62.2,12.83,2003,0.71,Yes,19.5759,71.778,3517503,5738.18,0.139534891,Y,Y,NEITHER,49,23.5
2019,410394,75.4,71.7,8.1,1997,3.21,No,21.0716,10.837,8265501,4976.22,0.488636375,Y,Y,LOW,100,33.3
2019,410395,100,71.7,,2017,16.58,No,,,876284,4403.44,0.666666687,Y,Y,LOW,9,100
2019,410397,50.2,59.7,15.99,2001,0.78,Yes,2.8011,26.611,3802549,5325.7,0.166666672,Y,N,NEITHER,48,35.3
2019,410398,0,0,56.86,2004,0.44,Yes,0,0,2249820,7978.09,0.360000014,Y,N,NEITHER,30,
2019,410399,89.9,93.1,0,0,0.85,No,0,0,840354,5959.97,0.363636375,,,LOW,10,0
2019,410400,60.8,77.6,37.82,1998,2.58,No,0,0,3045114,5723.9,0.32432431,Y,N,NEITHER,37,13.3
2019,410401,86.9,85.8,0.35,2003,3.74,No,,,1220017,5350.96,0.714285731,,,LOW,13,66.7
2019,410402,33,83.3,29.59,1999,0.85,Yes,22.1893,23.669,4392363,6497.58,0.125,Y,Y,NEITHER,55,15.4
2019,410403,39.4,88.6,127.55,2000,1.58,No,0,16,1691615,13532.93,0.100000002,Y,N,NEITHER,31,16.7
2019,410406,56.2,91.3,10.75,1998,2.22,No,12.4514,1.556,7392321,5752.78,0.227272734,Y,Y,NEITHER,96,47.8
2019,410407,64,94.6,0,0,0.4,No,,,1068012,8544.11,0.384615392,,,LOW,14,50
2019,410408,78.7,78.9,0,0,0.85,No,0,0,964254,6790.53,0.200000003,,,LOW,11,50
2019,410409,55.7,78,23.56,2000,3.44,No,1.9763,1.976,3698034,7308.37,0.159090906,Y,N,NEITHER,43,15.4
2019,410412,49.3,83.7,21.84,2004,1.5,No,0,0,3214454,5485.42,0.361111105,Y,N,NEITHER,40,11.8
2019,410415,39.9,77,40.61,2001,0.68,Yes,39.4737,21.93,3041702,6670.4,0.172413796,Y,N,NEITHER,40,46.2
2019,410418,64.6,91.9,24.93,2003,1.29,No,0,0,2443509,5735.94,0.319999993,Y,N,NEITHER,34,40
2019,410421,56.6,59.3,15.29,2002,0.76,Yes,3.581,3.581,5225224,4677.91,0.344262302,Y,Y,LOW,64,10.5
2019,410423,61.6,84.7,23.87,2000,3.68,No,0,0,3771967,5312.63,0.361702114,Y,N,NEITHER,48,13.3
2019,410424,71.5,63,27.15,2001,1.55,No,0,1.883,3060704,5764.04,0.352941185,Y,N,LOW,33,12.5
2019,410427,47.8,85.5,25.71,2002,1.58,Yes,2.2831,2.283,3579724,8172.89,0.400000006,Y,N,NEITHER,42,6.7
2019,410430,68.4,87.3,26.84,2001,2.13,No,0,0,3844224,5669.95,0.352941185,Y,N,NEITHER,56,10
2019,410436,56.7,91.2,44.48,1999,1.28,No,0,0,1826580,6500.29,0.105263159,Y,N,NEITHER,21,25
2019,410437,80.3,92.4,22.29,2001,0.71,Yes,4.0377,0,3947476,5312.89,0.395348847,Y,N,LOW,50,33.3
2019,410439,32.2,75.9,32.44,2004,1.5,No,3.3113,6.623,2153029,7129.24,0.15384616,Y,N,NEITHER,29,0
2019,410442,63.9,86.3,16.28,2001,0.74,Yes,19.2308,8.097,5711123,5780.49,0.446428567,Y,Y,NEITHER,62,35.3
2019,410448,67.5,71.2,22.65,2002,0.81,Yes,13.5747,31.674,3395407,5121.28,0.189189196,Y,Y,LOW,48,11.1
2019,410451,67,82,27.21,1999,2.72,No,0,2.062,2845703,5867.43,0.323529422,Y,N,NEITHER,36,13.3
2019,410454,60,78.3,42.87,2000,1.78,No,0,0,1564660,6923.28,0.142857149,Y,N,NEITHER,22,37.5
2019,410457,0,0,63.99,2002,1.83,No,0,0,2039148,23172.16,0.692307711,Y,N,NEITHER,21,0
2019,410458,0,0,57.02,2004,2.1,No,11.3636,0,2083490,23676.04,0.833333314,Y,N,LOW,19,
2019,410460,45.7,50.1,21.21,2005,0.74,Yes,6.6858,5.731,4704756,4493.56,0.288135588,Y,Y,NEITHER,66,26.3
2019,410461,51.1,80.1,24.74,1999,1.68,No,0,3.106,2063027,6406.92,0.260869563,Y,N,NEITHER,30,0
2019,410462,45.4,63.9,30.8,2009,1.36,No,1.8553,9.276,3127083,5801.64,0.294117659,Y,N,NEITHER,36,26.7
2019,410463,56.7,81,35,1998,0.85,Yes,12.0321,10.695,3856448,5155.68,0.348837197,Y,N,LOW,48,36.8
2019,410464,0,0,42.23,2005,1.19,No,,,2378352,31711.38,0.739130437,Y,N,NEITHER,29,
2019,410466,74.7,90.4,25.98,1999,2.8,No,0,0,2713925,5269.76,0.291666657,Y,N,LOW,33,26.7
2019,410469,35.2,55.6,15.23,2000,0.81,Yes,8.6059,12.048,3282230,5649.28,0.15384616,Y,N,NEITHER,44,18.2
2019,410472,72.5,80.3,18.97,2002,2.28,No,3.4364,1.718,3448791,5925.76,0.410256416,Y,Y,NEITHER,41,33.3
2019,410478,40.3,69.9,52.46,1999,1.21,Yes,0,0,1851865,6709.66,0.277777791,Y,N,NEITHER,24,11.1
2019,410481,55.7,59.4,41.71,1994,2.68,No,3.9216,0,1620679,6355.61,0.200000003,Y,N,LOW,20,0
2019,410483,64,84.6,0.88,2014,0.54,No,0,0,1091180,8871.4,0.25,Y,N,LOW,16,100
2019,410484,58.7,90.8,7.4,1998,1.84,No,35.8696,2.174,5739281,6238.35,0.285714299,Y,N,NEITHER,76,10.5
2019,410486,85.2,63.9,31.83,2005,2.34,No,0,2.882,3587896,5169.88,0.292682916,Y,N,LOW,46,20
2019,410487,45.5,87.7,20.45,2003,0.86,Yes,5.472,21.888,3710429,5075.83,0.113636367,Y,N,NEITHER,46,37.5
2019,410488,78.1,87.6,17.67,2005,0.73,Yes,5.8617,8.206,4169266,4887.77,0.260869563,Y,N,LOW,52,18.8
2019,410489,80.4,68.9,18.64,2004,2.37,No,11.3464,2.269,6042953,4571.07,0.275362313,Y,Y,LOW,73,8.3
